text,text_simplified
"Intellektual mulk qonun bilan muhofaza qilinadi. Davlat jamiyatning madaniy, ilmiy va texnikaviy rivojlanishi haqida gʻamxoʻrlik qiladi. X bob. Inson hamda fuqaroning huquq va erkinliklari kafolatlari 54-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.05.00 Huquq va erkinlikning kafolati va himoyasi. Ombudsman] Insonning huquq va erkinliklarini taʼminlash davlatning oliy maqsadidir. Davlat inson hamda fuqaroning Konstitutsiya va qonunlarda mustahkamlangan huquqlari va erkinliklarini taʼminlaydi. 55-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.07.00 Fuqarolarning sud, boshqa davlat organlari va oʻzga tashkilotlarga murojaat qilishi] Har kim oʻz huquq va erkinliklarini qonunda taqiqlanmagan barcha usullar bilan himoya qilishga haqli.",Intellektual mulk qonun bilan muhofaza qilinadi. Davlat jamiyatning madaniy va ilmiy rivojlanishi haqida gʻamxoʻrlik qiladi. Insonning huquq va erkinliklarini taʼminlash davlatning oliy maqsadidir. Har kim oʻz huquq va erkinliklarini qonunda taqiqlanmagan barcha usullar bilan himoya qilishga haqli.
"LexUZ sharhi Qarang: Oʻzbekiston Respublikasi “Oʻzbekiston Respublikasining fuqaroligi toʻgʻrisida”gi Qonunining 10 va 11-moddalari. Oʻzbekiston Respublikasi fuqarosi Oʻzbekistondan tashqariga majburiy chiqarib yuborilishi yoki boshqa davlatga berib yuborilishi mumkin emas. [OKOZ: 1.19.00.00.00 Xalqaro munosabatlar. Xalqaro huquq / 19.05.00.00 Aholi / 19.05.09.00 Inson huquqlarini xalqaro himoya qilish (qiynashni taqiqlash. Diskriminatsiya. Bolalar huquqini himoya qilish. Ayollar huquqini himoya qilish)] Davlat xorijda yashayotgan vatandoshlar bilan aloqalarni saqlab qolish hamda rivojlantirish toʻgʻrisida xalqaro huquq normalariga muvofiq gʻamxoʻrlik qiladi. 24-modda. [OKOZ: 1.16.00.00.00 Xavfsizlik va huquq tartibot muhofazasi / 16.05.00.00 Shaxs xavfsizligi / 16.05.05.00 Chet el fuqarolarining Oʻzbekiston Respublikasida boʻlishi, kirishi va chiqishi] Oʻzbekiston Respublikasi hududidagi chet el fuqarolarining va fuqaroligi boʻlmagan shaxslarning huquq va erkinliklari xalqaro huquq normalariga muvofiq taʼminlanadi.",Oʻzbekiston fuqarosi Oʻzbekistondan tashqariga majburiy chiqarib yuborilishi yoki boshqa davlatga berilishi mumkin emas. Davlat xorijda yashovchi vatandoshlar bilan aloqalarni saqlaydi. Chet el fuqarolari va fuqaroligi boʻlmagan shaxslarning huquqlari xalqaro huquq normalariga muvofiq taʼminlanadi.
"VI bob. Fuqarolik 22-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.05.00.00 Aholi / 01.05.01.00 Fuqarolik] Oʻzbekiston Respublikasining butun hududida yagona fuqarolik oʻrnatiladi. Oʻzbekiston Respublikasining fuqaroligi, unga qanday asoslarda ega boʻlganlikdan qatʼi nazar, hamma uchun tengdir. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Oʻzbekiston Respublikasining fuqaroligi toʻgʻrisida”gi Qonuni 4-moddasining uchinchi qismi. Qoraqalpogʻiston Respublikasining fuqarosi ayni vaqtda Oʻzbekiston Respublikasining fuqarosi hisoblanadi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Oʻzbekiston Respublikasining fuqaroligi toʻgʻrisida”gi Qonuni 4-moddasining ikkinchi qismi. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.05.00.00 Aholi / 01.05.02.00 Fuqarolikka ega boʻlish va bekor qilinishi] Fuqarolikka ega boʻlish va uni yoʻqotish asoslari hamda tartibi qonun bilan belgilanadi. 23-modda. [OKOZ: 1.16.00.00.00 Xavfsizlik va huquq tartibot muhofazasi / 16.05.00.00 Shaxs xavfsizligi / 16.05.04.00 Oʻzbekiston Respublikasi fuqarolarining Oʻzbekistondan chiqishi va kirishi] Oʻzbekiston Respublikasi oʻz hududida ham, uning tashqarisida ham oʻz fuqarolarini himoya qilish va ularga homiylik koʻrsatishni kafolatlaydi.","Oʻzbekistonning butun hududida yagona fuqarolik oʻrnatilgan bo'lib, u hamma uchun tengdir. Qoraqalpogʻiston fuqarosi ayni vaqtda Oʻzbekiston fuqarosi hisoblanadi. Fuqarolikka ega boʻlish va uni yoʻqotish tartibi qonun bilan belgilanadi. Davlat oʻz fuqarolarini hududda ham, tashqarida ham himoya qiladi."
"Hech kimga uning roziligisiz qonunchilikda belgilanmagan majburiyat yuklatilishi mumkin emas. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.05.00 Huquq va erkinlikning kafolati va himoyasi. Ombudsman] Inson oʻz huquq va erkinliklarini amalga oshirishda boshqa shaxslarning, jamiyat hamda davlatning huquqlari, erkinliklari va qonuniy manfaatlariga putur yetkazmasligi shart. 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.01.00 Umumiy qoidalar] Insonning huquq va erkinliklari faqat qonunga muvofiq va faqat konstitutsiyaviy tuzumni, aholining sogʻligʻini, ijtimoiy axloqni, boshqa shaxslarning huquq va erkinliklarini himoya qilish, jamoat xavfsizligini hamda jamoat tartibini taʼminlash maqsadida zarur boʻlgan doirada cheklanishi mumkin.","Hech kimga uning roziligisiz qonunda belgilanmagan majburiyat yuklatilishi mumkin emas. Inson oʻz huquqlarini amalga oshirishda boshqalarning huquqlariga putur yetkazmasligi kerak. Huquq va erkinliklar faqat konstitutsiyaviy tuzum, aholi sogʻligʻi va jamoat xavfsizligini taʼminlash maqsadida zarur boʻlgan doirada cheklanishi mumkin."
"Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.02.00 Taʼlim tizimini boshqarish] Davlat uzluksiz taʼlim tizimi, uning har xil turlari va shakllari, davlat va nodavlat taʼlim tashkilotlari rivojlanishini taʼminlaydi. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.04.01 (Кучини йукотган) Maktabgacha ta'lim tashkilotlari / 13.01.61.00 (Кучини йукотган) Taʼlim muassasalari] Davlat maktabgacha taʼlim va tarbiyani rivojlantirish uchun shart-sharoitlar yaratadi. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.09.00 Oʻrta taʼlim"";"" 2.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.71.00 (Кучини йукотган) Oʻrta-maxsus kasb-hunar taʼlimi (litseylar, kolledjlar)] Davlat bepul umumiy oʻrta taʼlim va boshlangʻich professional taʼlim olishni kafolatlaydi. Umumiy oʻrta taʼlim majburiydir.",Davlat taʼlim tizimining barcha turlarini rivojlantiradi va maktabgacha taʼlim uchun shart-sharoit yaratadi. Davlat bepul umumiy oʻrta taʼlim va boshlangʻich professional taʼlim olishni kafolatlaydi. Umumiy oʻrta taʼlim majburiydir.
"Maktabgacha taʼlim va tarbiya, umumiy oʻrta taʼlim davlat nazoratidadir. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Taʼlim toʻgʻrisida”gi Qonuni. Taʼlim tashkilotlarida alohida taʼlim ehtiyojlariga ega boʻlgan bolalar uchun inklyuziv taʼlim va tarbiya taʼminlanadi. 51-modda. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.87.00 (Кучини йукотган) Davlat grantlari. Ijtimoiy himoyaga muhtoj boʻlgan fuqarolarning taʼlim olishi] Fuqarolar davlat taʼlim tashkilotlarida tanlov asosida davlat hisobidan oliy maʼlumot olishga haqli. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.04.04 (Кучини йукотган) Davlat oliy taʼlim muassasalari / 13.01.61.00 (Кучини йукотган) Taʼlim muassasalari] Oliy taʼlim tashkilotlari qonunga muvofiq akademik erkinlik, oʻzini oʻzi boshqarish, tadqiqotlar oʻtkazish va oʻqitish erkinligi huquqiga ega. 52-modda. [OKOZ: 1.13.00.00.00 Taʼlim.",Maktabgacha va umumiy oʻrta taʼlim davlat nazoratidadir. Alohida ehtiyojli bolalar uchun inklyuziv taʼlim taʼminlanadi. Fuqarolar tanlov asosida davlat hisobidan oliy maʼlumot olishga haqli. Oliy taʼlim tashkilotlari akademik erkinlik va oʻzini oʻzi boshqarish huquqiga ega.
"Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.10.00 Pedagoglarning va taʼlim tashkilotlari boshqa xodimlarining huquqiy maqomi] Oʻzbekiston Respublikasida oʻqituvchining mehnati jamiyat va davlatni rivojlantirish, sogʻlom, barkamol avlodni shakllantirish hamda tarbiyalash, xalqning maʼnaviy va madaniy salohiyatini saqlash hamda boyitishning asosi sifatida eʼtirof etiladi. Davlat oʻqituvchilarning shaʼni va qadr-qimmatini himoya qilish, ularning ijtimoiy va moddiy farovonligi, kasbiy jihatdan oʻsishi toʻgʻrisida gʻamxoʻrlik qiladi. 53-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.04.00 Asosiy (Konstitutsiyaviy) ijtimoiy-iqtisodiy huquq va erkinliklar / 01.06.04.06 Ilmiy va texnikaviy ijod erkinligi, madaniyat yutuqlaridan foydalanish huquqi] Har kimga ilmiy, texnikaviy va badiiy ijod erkinligi, madaniyat yutuqlaridan foydalanish huquqi kafolatlanadi.","Oʻqituvchining mehnati jamiyatni rivojlantirish va sogʻlom avlod tarbiyalashning asosi sifatida eʼtirof etiladi. Davlat oʻqituvchilarning shaʼnini himoya qiladi va ularning ijtimoiy farovonligi haqida gʻamxoʻrlik qiladi. Har kimga ilmiy, texnikaviy va badiiy ijod erkinligi kafolatlanadi."
"Deputatlikka nomzodlarga qoʻyiladigan talablar qonun bilan belgilanadi. Ayni bir shaxs bir paytning oʻzida Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi deputati va Senati aʼzosi boʻlishi mumkin emas. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi toʻgʻrisida”gi Konstitutsiyaviy qonunining 2 va 6-moddalari, “Oʻzbekiston Respublikasi Oliy Majlisining Senati toʻgʻrisida”gi Konstitutsiyaviy qonunining 2 va 6-moddalari. Oʻzbekiston Respublikasi Oliy Majlisi Qonunchilik palatasining deputati bir vaqtning oʻzida Qoraqalpogʻiston Respublikasi Joʻqorgʻi Kengesining, viloyatlar, tumanlar, shaharlar davlat hokimiyati vakillik organlarining deputati boʻlishi mumkin emas. 93-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.08.00.00 Oʻzbekiston Respublikasi Oliy Majlisi / 01.08.02.00 Oliy Majlis Senati (yuqori palatasi) / 01.08.02.01 Oliy Majlis Senati vakolati""; 2.01.00.00.00 Konstitutsiyaviy tuzum / 01.08.00.00 Oʻzbekiston Respublikasi Oliy Majlisi / 01.08.03.00 Oliy Majlis Qonunchilik palatasi (quyi palata) / 01.08.03.01 Oliy Majlis Qonunchilik palatasi vakolati] Oʻzbekiston Respublikasi Oliy Majlisi Qonunchilik palatasi va Senatining birgalikdagi vakolatlari quyidagilardan iborat: 1) Oʻzbekiston Respublikasining Konstitutsiyasini qabul qilish, unga oʻzgartirish va qoʻshimchalar kiritish; 2) Oʻzbekiston Respublikasining konstitutsiyaviy qonunlarini, qonunlarini qabul qilish, ularga oʻzgartirish va qoʻshimchalar kiritish; LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Normativ-huquqiy hujjatlar toʻgʻrisida”gi Qonuni 9 va 10-moddalari. 3) xalqaro shartnomalarni ratifikatsiya va denonsatsiya qilish;"" LexUZ sharhi Qarang: Oʻzbekiston Respublikasi “Oʻzbekiston Respublikasining xalqaro shartnomalari toʻgʻrisida”gi Qonunining 18-moddasi.","Deputatlikka nomzodlarga qoʻyiladigan talablar qonun bilan belgilanadi. Bir shaxs bir vaqtda Qonunchilik palatasi deputati va Senat aʼzosi boʻlishi mumkin emas, shuningdek boshqa mahalliy vakillik organi deputati ham boʻla olmaydi. Qonunchilik palatasi va Senatning birgalikdagi vakolatlariga Konstitutsiyani qabul qilish, qonunlar chiqarish va xalqaro shartnomalarni ratifikatsiya qilish kiradi."
"Rad etishga yoʻl qoʻyilmasligi] Homiladorligi yoki bolasi borligi sababli ayollarni ishga qabul qilishni rad etish, ishdan boʻshatish va ularning ish haqini kamaytirish taqiqlanadi. 43-modda. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.01.00.00 Ishga joylash va aholi bandligi / 05.01.02.00 Ishga joylash va aholi bandligi sohasidagi boshqaruv"";"" 2.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.01.00.00 Ishga joylash va aholi bandligi / 05.01.04.00 Ishsizlarni ijtimoiy qoʻllab-quvvatlash kafolatlari] Davlat fuqarolarning bandligini taʼminlash, ularni ishsizlikdan himoya qilish, shuningdek kambagʻallikni qisqartirish choralarini koʻradi. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.08.00.00 Kasbiy tayyorgarlik, malaka oshirish va qayta tayyorlash] Davlat fuqarolarning kasbiy tayyorgarligini va qayta tayyorlanishini tashkil etadi hamda ragʻbatlantiradi. 44-modda.","Homiladorligi yoki bolasi borligi sababli ayollarni ishga qabul qilishni rad etish, ishdan boʻshatish taqiqlanadi. Davlat fuqarolarning bandligini taʼminlaydi, ularni ishsizlikdan himoya qiladi va kambagʻallikni qisqartirish choralarini koʻradi, shuningdek kasbiy tayyorgarlikni tashkil etadi."
"Oʻzbekiston Respublikasi Oliy Majlisining Senati aʼzolari Qoraqalpogʻiston Respublikasi Joʻqorgʻi Kengesi, viloyatlar, tumanlar va shaharlar davlat hokimiyati vakillik organlari deputatlarining tegishli qoʻshma majlislarida mazkur deputatlar orasidan yashirin ovoz berish yoʻli bilan Qoraqalpogʻiston Respublikasi, viloyatlar va Toshkent shahridan teng miqdorda — toʻrt kishidan saylanadi. Oʻzbekiston Respublikasi Oliy Majlisi Senatining toʻqqiz nafar aʼzosi fan, sanʼat, adabiyot, ishlab chiqarish sohasida hamda davlat va jamiyat faoliyatining boshqa tarmoqlarida katta amaliy tajribaga ega boʻlgan hamda alohida xizmat koʻrsatgan eng obroʻli fuqarolar orasidan Oʻzbekiston Respublikasi Prezidenti tomonidan tayinlanadi. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.09.00.00 Deputatlar va Senat aʼzolari / 01.09.01.00 Deputatlar va Senat aʼzolarini saylash va tayinlash] Saylov kuni yigirma besh yoshga toʻlgan hamda kamida besh yil Oʻzbekiston Respublikasi hududida muqim yashayotgan Oʻzbekiston Respublikasi fuqarosi Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi deputati, shuningdek Oʻzbekiston Respublikasi Oliy Majlisining Senati aʼzosi boʻlishi mumkin.","Senat aʼzolari Qoraqalpogʻiston, viloyatlar va Toshkentdan teng miqdorda — toʻrt kishidan yashirin ovoz berish yoʻli bilan saylanadi. Toʻqqiz nafar aʼzosini esa Prezident fan, sanʼat va boshqa sohalarda katta tajribaga ega fuqarolar orasidan tayinlaydi. 25 yoshga toʻlgan va kamida besh yil mamlakatda yashagan fuqaro deputat yoki senator boʻlishi mumkin."
"Oliy Majlisga saylovlar / 01.08.01.03 Bir palatali parlament (OM, OS)] Oʻzbekiston Respublikasi Oliy Majlisi ikki palatadan — Qonunchilik palatasi (quyi palata) va Senatdan (yuqori palata) iborat. Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi va Senati vakolat muddati — besh yil. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi toʻgʻrisida”gi Konstitutsiyaviy qonunining 2 va 5-moddalari, “Oʻzbekiston Respublikasi Oliy Majlisining Senati toʻgʻrisida”gi Konstitutsiyaviy qonunining 2 va 5-moddalari. 92-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.09.00.00 Deputatlar va Senat aʼzolari / 01.09.02.00 Oliy Majlis Qonunchilik palatasi deputatining maqomi] Oʻzbekiston Respublikasi Oliy Majlisining Qonunchilik palatasi qonunga muvofiq saylanadigan bir yuz ellik deputatdan iborat. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.09.00.00 Deputatlar va Senat aʼzolari / 01.09.03.00 Oliy Majlis Senati aʼzosining maqomi] Oʻzbekiston Respublikasi Oliy Majlisining Senati hududiy vakillik palatasi boʻlib, Senat aʼzolaridan (senatorlardan) iborat.","Oliy Majlis ikki palatadan — Qonunchilik palatasi va Senatdan iborat. Ularning vakolat muddati besh yil. Qonunchilik palatasi bir yuz ellik deputatdan iborat boʻlib, saylov orqali shakllanadi. Senat esa hududiy vakillik palatasi hisoblanadi."
"Oʻzbekiston Respublikasi va Qoraqalpogʻiston Respublikasi oʻrtasidagi nizolar murosaga keltiruvchi vositalar yordamida hal etiladi. BESHINCHI BOʻLIM. DAVLAT HOKIMIYATINING TASHKIL ETILISHI XVIII bob. Oʻzbekiston Respublikasi Oliy Majlisi 91-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.08.00.00 Oʻzbekiston Respublikasi Oliy Majlisi / 01.08.02.00 Oliy Majlis Senati (yuqori palatasi) / 01.08.02.01 Oliy Majlis Senati vakolati"";"" 2.01.00.00.00 Konstitutsiyaviy tuzum / 01.08.00.00 Oʻzbekiston Respublikasi Oliy Majlisi / 01.08.03.00 Oliy Majlis Qonunchilik palatasi (quyi palata) / 01.08.03.01 Oliy Majlis Qonunchilik palatasi vakolati] Oʻzbekiston Respublikasining Oliy Majlisi oliy davlat vakillik organi boʻlib, qonun chiqaruvchi hokimiyatni amalga oshiradi. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.08.00.00 Oʻzbekiston Respublikasi Oliy Majlisi / 01.08.01.00 Umumiy qoidalar.","Oʻzbekiston va Qoraqalpogʻiston oʻrtasidagi nizolar murosaga keltiruvchi vositalar yordamida hal etiladi. Oliy Majlis oliy davlat vakillik organi boʻlib, qonun chiqaruvchi hokimiyatni amalga oshiradi."
"LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Oʻzbekiston Respublikasining maʼmuriy-hududiy tuzilishi toʻgʻrisida”gi Qonuni. XVII bob. Qoraqalpogʻiston Respublikasi 85-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.01.00.00 Suverenitet. Konstitutsiya / 01.01.01.00 Suverenitet"";"" 2.01.00.00.00 Konstitutsiyaviy tuzum / 01.01.00.00 Suverenitet. Konstitutsiya / 01.01.03.00 Qoraqalpogʻiston Respublikasi Konstitutsiyasi] Suveren Qoraqalpogʻiston Respublikasi Oʻzbekiston Respublikasi tarkibiga kiradi. Qoraqalpogʻiston Respublikasining suvereniteti Oʻzbekiston Respublikasi tomonidan muhofaza etiladi. 86-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.01.00.00 Suverenitet. Konstitutsiya / 01.01.03.00 Qoraqalpogʻiston Respublikasi Konstitutsiyasi] Qoraqalpogʻiston Respublikasi oʻz Konstitutsiyasiga ega. Qoraqalpogʻiston Respublikasining Konstitutsiyasi Oʻzbekiston Respublikasining Konstitutsiyasiga zid boʻlishi mumkin emas. LexUZ sharhi Qarang: mazkur Konstitutsiya 16-moddasining ikkinchi qismi, Oʻzbekiston Respublikasi “Normativ-huquqiy hujjatlar toʻgʻrisida”gi Qonunining 8-moddasi. 87-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.01.00.00 Suverenitet.","Suveren Qoraqalpogʻiston Respublikasi Oʻzbekiston tarkibiga kiradi va uning suvereniteti Oʻzbekiston tomonidan muhofaza etiladi. Qoraqalpogʻiston oʻz Konstitutsiyasiga ega, lekin u Oʻzbekiston Konstitutsiyasiga zid boʻlishi mumkin emas."
"Sud qarori bilan tayinlangan jazoni ijro etish tartibidan yoxud qonunda nazarda tutilgan boshqa hollardan tashqari majburiy mehnat taqiqlanadi. LexUZ sharhi Qarang: Oʻzbekiston Respublikasi Jinoyat kodeksining 46, 821, 83-moddalari, 88-moddasi birinchi qismining “b” bandi. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.07.00.00 Mehnatni muhofaza qilish / 05.07.04.00 Zararli va ogʻir mehnat sharoitlari. Mehnatning alohida holatlari""; 2.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.07.00.00 Mehnatni muhofaza qilish / 05.07.07.00 Alohida toifadagi xodimlarni mehnatining muhofaza qilish; 3.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.09.00.00 Ijtimoiy muhofazaga muhtoj xodimlar mehnatini tartibga solishning qoʻshimcha kafolatlari va xususiyatlari / 05.09.02.00 Yoshlar mehnati] Bolalar mehnatining bolaning sogʻligʻiga, xavfsizligiga, axloqiga, aqliy va jismoniy rivojlanishiga xavf soluvchi, shu jumladan uning taʼlim olishiga toʻsqinlik qiluvchi har qanday shakllari taqiqlanadi. 45-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.06.00.00 Inson va fuqaroning huquqlari, erkinliklari va burchlari / 01.06.04.00 Asosiy (Konstitutsiyaviy) ijtimoiy-iqtisodiy huquq va erkinliklar / 01.06.04.07 Boshqa ijtimoiy-iqtisodiy huquq va erkinliklar;"" 2.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.26.00 Dam olish vaqti] Har kim dam olish huquqiga ega. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.28.00 Dam olish va bayram kunlari] Yollanib ishlovchilarga dam olish huquqi ish vaqtining davomiyligini, dam olish va ishlanmaydigan bayram kunlarini, haq toʻlanadigan har yilgi mehnat taʼtilini belgilash orqali taʼminlanadi.","Sud qarori bilan tayinlangan jazoni ijro etishdan tashqari majburiy mehnat taqiqlanadi. Bolalar mehnatining sogʻligʻiga, xavfsizligiga yoki taʼlim olishiga xavf soluvchi shakllari taqiqlanadi. Har kim dam olish huquqiga ega — bu ish vaqti, dam olish kunlari va yillik taʼtil orqali taʼminlanadi."
"Ijtimoiy himoya / 06.07.00.00 Nafaqalar. Kompensatsiya toʻlovlari / 06.07.01.00 Nafaqalar / 06.07.01.11 Nafaqalarni tayinlash, qayta hisoblash va toʻlash. Boshqa masalalar] Qonunda belgilangan pensiyalar, nafaqalar va boshqa turdagi ijtimoiy yordamning miqdorlari rasman belgilangan eng kam isteʼmol xarajatlaridan oz boʻlishi mumkin emas. 47-modda. Har kim uy-joyli boʻlish huquqiga ega. Hech kim sudning qarorisiz va qonunga zid tarzda uy-joyidan mahrum etilishi mumkin emas. Uy-joyidan mahrum etilgan mulkdorga uy-joyning qiymati hamda u koʻrgan zararlarning oʻrni qonunda nazarda tutilgan hollarda va tartibda oldindan hamda teng qiymatda qoplanishi taʼminlanadi. [OKOZ: 1.08.00.00.00 Uy-joy qonunchiligi. Kommunal xoʻjalik / 08.02.00.00 Fuqarolarni uy-joy bilan taʼminlash. Uy-joy fondidan foydalanish / 08.02.01.00 Umumiy qoidalar] Davlat uy-joy qurilishini ragʻbatlantiradi va uy-joyga boʻlgan huquqning amalga oshirilishi uchun shart-sharoitlar yaratadi. [OKOZ: 1.08.00.00.00 Uy-joy qonunchiligi.","Qonunda belgilangan pensiyalar va nafaqalar miqdori eng kam isteʼmol xarajatlaridan kam boʻlmasligi kerak. Har kim uy-joyli boʻlish huquqiga ega. Hech kim sudsiz va qonunga zid tarzda uy-joyidan mahrum etilishi mumkin emas, mahrum etilgan mulkdorga esa uning qiymati oldindan qoplanadi. Davlat uy-joy qurilishini ragʻbatlantiradi."
"Vakolati. Tarkibi""; 4.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.05.00 Qoraqalpogʻiston Respublikasi, viloyatlar va Toshkent shahar iqtisodiy sudlari;"" 5.17.00.00.00 Odil sudlov / 17.05.00.00 Fuqarolik protsessual qonunchiligi / 17.05.01.00 Umumiy masalalar] Oʻzbekiston Respublikasi Oliy sudi fuqarolik, jinoiy, iqtisodiy va maʼmuriy sud ishlarini yuritish sohasida sud hokimiyatining oliy organi hisoblanadi. Oʻzbekiston Respublikasi Oliy sudi tomonidan qabul qilingan hujjatlar qatʼiy hisoblanadi va Oʻzbekiston Respublikasining butun hududida bajarilishi majburiydir. Oʻzbekiston Respublikasi Oliy sudi quyi sudlarning sudlov faoliyati ustidan nazorat olib borish huquqiga ega. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Sudlar toʻgʻrisida”gi Qonunining 18 — 31-moddalari. [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.02.00 Oʻzbekiston Respublikasining Oliy sudi.","Oliy sud fuqarolik, jinoiy, iqtisodiy va maʼmuriy ishlar boʻyicha sud hokimiyatining oliy organi hisoblanadi. Uning qabul qilgan hujjatlari qatʼiy hisoblanib, butun hududda bajarilishi majburiy. Oliy sud quyi sudlarning sudlov faoliyati ustidan nazorat olib borish huquqiga ega."
