"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"lex.uz","O'zbekiston Respublikasi Konstitutsiyasi","https://lex.uz/docs/-6445145","39","Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.02.00 Taʼlim tizimini boshqarish] Davlat uzluksiz taʼlim tizimi, uning har xil turlari va shakllari, davlat va nodavlat taʼlim tashkilotlari rivojlanishini taʼminlaydi. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.04.01 (Кучини йукотган) Maktabgacha ta'lim tashkilotlari / 13.01.61.00 (Кучини йукотган) Taʼlim muassasalari] Davlat maktabgacha taʼlim va tarbiyani rivojlantirish uchun shart-sharoitlar yaratadi. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.09.00 Oʻrta taʼlim; 2.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.71.00 (Кучини йукотган) Oʻrta-maxsus kasb-hunar taʼlimi (litseylar, kolledjlar)] Davlat bepul umumiy oʻrta taʼlim va boshlangʻich professional taʼlim olishni kafolatlaydi. Umumiy oʻrta taʼlim majburiydir.","100","846","1.64","6.91","0.061","0.252"
"lex.uz","Sudlar to'g'risida","https://lex.uz/docs/-5534923","31","Qoraqalpogʻiston Respublikasi sudi, viloyat, Toshkent shahar sudi raisining oʻrinbosari qonunga muvofiq boshqa vakolatlarni ham amalga oshirishi mumkin. Qoraqalpogʻiston Respublikasi, viloyat, Toshkent shahar sudi raisining oʻrinbosari yoʻqligida uning vakolatlari ushbu sud raisi tomonidan tegishli sud raisining boshqa oʻrinbosari zimmasiga yuklatilishi mumkin. 4-bob. Fuqarolik ishlari boʻyicha tumanlararo, tuman, shahar sudi. Jinoyat ishlari boʻyicha tuman, shahar sudi. Tumanlararo, tuman, shahar iqtisodiy sudi 39-modda. Fuqarolik ishlari boʻyicha tumanlararo, tuman, shahar sudining, jinoyat ishlari boʻyicha tuman, shahar sudining, tumanlararo, tuman, shahar iqtisodiy sudining tarkibi [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.07.00 Fuqarolik ishlari boʻyicha tumanlararo, tuman (shahar) sudlari; 2.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.08.00 Jinoyat ishlari boʻyicha tuman (shahar) sudlari; 3.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.09.00 Tumanlararo, tuman (shahar) iqtisodiy sudlari; 4.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.18.00 Xalq maslahatchilari] Fuqarolik ishlari boʻyicha tumanlararo, tuman, shahar sudi rais va sudyalardan iborat boʻladi.","148","1238","2.72","7.02","0.0","0.254"
"lex.uz","O'zbekiston Respublikasi Konstitutsiyasi","https://lex.uz/docs/-6445145","128","Qonuniylik va huquqiy tartibotni, fuqarolarning huquqlari va erkinliklarini himoya qilishda huquqni muhofaza qiluvchi organlarga jamoat tashkilotlari va fuqarolar yordam koʻrsatishlari mumkin. XXVI bob. Moliya, pul va bank tizimi 147-modda. [OKOZ: 1.07.00.00.00 Moliya va kredit toʻgʻrisidagi qonunchilik. Bank faoliyati / 07.02.00.00 Moliya va iqtisod sohasidagi boshqaruv; 2.07.00.00.00 Moliya va kredit toʻgʻrisidagi qonunchilik. Bank faoliyati / 07.03.00.00 Pul tizimi va pul muomalasi. Inflyatsiya / 07.03.01.00 Umumiy masalalar; 3.07.00.00.00 Moliya va kredit toʻgʻrisidagi qonunchilik. Bank faoliyati / 07.19.00.00 Bank tizimi / 07.19.01.00 Markaziy bank, uning tarkibiy boʻlinmalari va muassasalari] Oʻzbekiston Respublikasi oʻzining yagona moliya, pul va bank tizimiga ega. 148-modda. [OKOZ: 1.07.00.00.00 Moliya va kredit toʻgʻrisidagi qonunchilik.","104","858","2.2","6.82","0.056","0.256"
"lex.uz","O'zbekiston Respublikasi Konstitutsiyasi","https://lex.uz/docs/-6445145","40","Maktabgacha taʼlim va tarbiya, umumiy oʻrta taʼlim davlat nazoratidadir. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Taʼlim toʻgʻrisida”gi Qonuni. Taʼlim tashkilotlarida alohida taʼlim ehtiyojlariga ega boʻlgan bolalar uchun inklyuziv taʼlim va tarbiya taʼminlanadi. 51-modda. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.87.00 (Кучини йукотган) Davlat grantlari. Ijtimoiy himoyaga muhtoj boʻlgan fuqarolarning taʼlim olishi] Fuqarolar davlat taʼlim tashkilotlarida tanlov asosida davlat hisobidan oliy maʼlumot olishga haqli. [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.04.04 (Кучини йукотган) Davlat oliy taʼlim muassasalari / 13.01.61.00 (Кучини йукотган) Taʼlim muassasalari] Oliy taʼlim tashkilotlari qonunga muvofiq akademik erkinlik, oʻzini oʻzi boshqarish, tadqiqotlar oʻtkazish va oʻqitish erkinligi huquqiga ega. 52-modda. [OKOZ: 1.13.00.00.00 Taʼlim.","108","925","2.4","7.08","0.021","0.257"
"lex.uz","Sudlar to'g'risida","https://lex.uz/docs/-5534923","38","Oʻzbekiston Respublikasi harbiy sudlari qonunga muvofiq boshqa ishlarni ham koʻrishi mumkin. 46-modda. Harbiy sudlar faoliyatini tashkil etish [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.11.00 Harbiy sudlar] Harbiy sudlar faoliyatini tashkil etish ushbu Qonun bilan tasdiqlanadigan nizomda belgilanadi. 6-bob. Qoraqalpogʻiston Respublikasi maʼmuriy sudi, viloyatlar va Toshkent shahar maʼmuriy sudlari 47-modda. Qoraqalpogʻiston Respublikasi maʼmuriy sudining, viloyat, Toshkent shahar maʼmuriy sudining tarkibi [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.01.00 Oʻzbekiston Respublikasining Konstitutsiyaviy sudi. Saylanishi. Vakolatlari; 2.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.06.00 Maʼmuriy sudlar] Qoraqalpogʻiston Respublikasi maʼmuriy sudi, viloyat, Toshkent shahar maʼmuriy sudi rais, rais oʻrinbosari, sudyalardan iborat boʻladi hamda rayosat va sudlov hayʼatlari tarkibida ish yuritadi. 48-modda.","113","968","2.51","7.26","0.01","0.261"
"lex.uz","Mehnat kodeksi","https://lex.uz/docs/-142859","149","LexUZ sharhi Qarang: Idoraviy mansubligi, mulkchilik va xoʻjalik yuritish shakllaridan qatʼi nazar, korxona, muassasa, tashkilot ichki mehnat tartibining namunaviy qoidalari (roʻyxat raqami: 746, 14.06.1999-y.) 4.14-bandi. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.29.00 Taʼtillar / 05.02.29.02 Yillik asosiy taʼtil. Yillik asosiy uzaytirilgan taʼtillar; 2.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.29.00 Taʼtillar / 05.02.29.03 Yillik qoʻshimcha taʼtillar. Taʼtillar berish tartibi, vaqti va navbati] 140-modda. Yillik asosiy va qoʻshimcha taʼtillarni jamlash tartibi Yillik taʼtilning umumiy muddatini hisoblab chiqarishda qoʻshimcha taʼtillar yillik asosiy taʼtilga (shu jumladan uzaytirilgan taʼtilga ham) qoʻshib jamlanadi. Barcha hollarda qonunchilik bilan belgilangan taʼtillarni jamlashda ularning umumiy muddati qirq sakkiz ish kunidan oshib ketishi mumkin emas. (140-moddaning ikkinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.29.00 Taʼtillar / 05.02.29.02 Yillik asosiy taʼtil.","152","1335","2.45","7.22","0.023","0.263"
"lex.uz","Maktabgacha ta'lim va tarbiya to'g'risida","https://lex.uz/docs/-4646908","45","Bolaning qonuniy vakillarining zimmasida qonunchilikka muvofiq boshqa majburiyatlar ham boʻlishi mumkin. (38-moddaning toʻrtinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) Bolalarning umumiy oʻrta taʼlim muassasasiga kirguniga qadar umumiy oʻrta taʼlimga bir yillik majburiy tayyorgarlik koʻrishi uchun javobgarlik ularning qonuniy vakillari zimmasiga yuklatiladi. 39-modda. Maktabgacha taʼlim tashkilotlari pedagog xodimlarining huquq va majburiyatlari [OKOZ: 1.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.08.00 Taʼlim turlari / 13.01.08.01 Maktabgacha taʼlim va tarbiya; 2.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.10.00 Pedagoglarning va taʼlim tashkilotlari boshqa xodimlarining huquqiy maqomi; 3.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.01.00.00 Taʼlim / 13.01.81.00 (Кучини йукотган) Pedagog kadrlar.","107","971","1.96","7.5","0.022","0.263"
"lex.uz","Maktabgacha ta'lim va tarbiya to'g'risida","https://lex.uz/docs/-4646908","48","Qonunchilikda davlat maktabgacha taʼlim tashkilotlarining pedagog xodimlarining ayrim toifalari uchun haftalik ish yuklamasining boshqacha davomiyligi belgilanishi mumkin. (40-moddaning uchinchi qismi Oʻzbekiston Respublikasining 2021-yil 21-apreldagi OʻRQ-683-sonli Qonuni tahririda — Qonunchilik maʼlumotlari milliy bazasi, 21.04.2021-y., 03/21/683/0375-son) 41-modda. Maktabgacha taʼlim tashkilotlari xodimlarining mehnatiga haq toʻlash va dam olishi [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.25.00 Ish vaqti / 05.02.25.02 Ish vaqtining qisqartirilgan muddati; 2.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.29.00 Taʼtillar / 05.02.29.02 Yillik asosiy taʼtil. Yillik asosiy uzaytirilgan taʼtillar; 3.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.03.00.00 Mehnatga haq toʻlash / 05.03.06.00 Alohida toifadagi xodimlarning ish haqi; 4.13.00.00.00 Taʼlim.","109","995","1.89","7.63","0.011","0.263"
"lex.uz","Mehnat kodeksi","https://lex.uz/docs/-142859","130","Xodimni surunkasiga ikki smena davomida ishga jalb etish taqiqlanadi. LexUZ sharhi Qarang: “Idoraviy mansubligi, mulkchilik va xoʻjalik yuritish shakllaridan qatʼi nazar, korxona, muassasa, tashkilot ichki mehnat tartibi” namunaviy qoidalarining (roʻyxat raqami: 746, 14.06.1999-y.) 4.6 va 4.8-bandlari. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.25.00 Ish vaqti / 05.02.25.01 Ish vaqtining muddati] 121-modda. Bayram (ishlanmaydigan) kunlari arafasidagi ishning muddati Bayram (ishlanmaydigan) kunlari (131-modda) arafasida kundalik ish (smena) muddati barcha xodimlar uchun kamida bir soatga qisqartiriladi. LexUZ sharhi Qarang: Idoraviy mansubligi, mulkchilik va xoʻjalik yuritish shakllaridan qatʼi nazar, korxona, muassasa, tashkilot ichki mehnat tartibining namunaviy qoidalari (roʻyxat raqami: 746, 14.06.1999-y.) 4.4-bandining birinchi va ikkinchi xatboshilari. [OKOZ: 1.05.00.00.00 Mehnat va aholining bandligi toʻgʻrisidagi qonunchilik / 05.02.00.00 Mehnat / 05.02.25.00 Ish vaqti / 05.02.25.01 Ish vaqtining muddati] 122-modda.","129","1100","2.73","6.97","0.036","0.264"
"lex.uz","O'zbekiston Respublikasi Konstitutsiyasi","https://lex.uz/docs/-6445145","53","XIII bob. Fuqarolik jamiyati institutlari 69-modda. [OKOZ: 1.01.00.00.00 Konstitutsiyaviy tuzum / 01.16.00.00 Fuqarolarning oʻzini oʻzi boshqarish organlari (shuningdek, 02.05.00.00ga qarang); 2.01.00.00.00 Konstitutsiyaviy tuzum / 01.17.00.00 Nodavlat notijorat tashkilotlari (shuningdek, 03.03.10.03ga qarang) / 01.17.01.00 Nodavlat notijorat tashkilotlari maqomining umumiy masalalari; 3.03.00.00.00 Fuqarolik qonunchiligi / 03.03.00.00 Yuridik shaxslar / 03.03.10.00 Notijorat tashkilotlari / 03.03.10.03 Jamoat birlashmalari (shuningdek, 01.17.03.00ga qarang); 4.13.00.00.00 Taʼlim. Fan. Madaniyat / 13.03.00.00 Madaniyat / 13.03.19.00 Ommaviy axborot vositalari (radio, televideniye va boshqalar) (shuningdek, 12.03.09.00.ga qarang)] Fuqarolik jamiyati institutlari, shu jumladan jamoat birlashmalari va boshqa nodavlat notijorat tashkilotlari, fuqarolarning oʻzini oʻzi boshqarish organlari, ommaviy axborot vositalari fuqarolik jamiyatining asosini tashkil etadi.","101","971","1.4","7.98","0.012","0.265"
"lex.uz","O'zbekiston Respublikasi Konstitutsiyasi","https://lex.uz/docs/-6445145","119","Vakolati. Tarkibi; 4.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.05.00 Qoraqalpogʻiston Respublikasi, viloyatlar va Toshkent shahar iqtisodiy sudlari; 5.17.00.00.00 Odil sudlov / 17.05.00.00 Fuqarolik protsessual qonunchiligi / 17.05.01.00 Umumiy masalalar] Oʻzbekiston Respublikasi Oliy sudi fuqarolik, jinoiy, iqtisodiy va maʼmuriy sud ishlarini yuritish sohasida sud hokimiyatining oliy organi hisoblanadi. Oʻzbekiston Respublikasi Oliy sudi tomonidan qabul qilingan hujjatlar qatʼiy hisoblanadi va Oʻzbekiston Respublikasining butun hududida bajarilishi majburiydir. Oʻzbekiston Respublikasi Oliy sudi quyi sudlarning sudlov faoliyati ustidan nazorat olib borish huquqiga ega. LexUZ sharhi Qarang: Oʻzbekiston Respublikasining “Sudlar toʻgʻrisida”gi Qonunining 18 — 31-moddalari. [OKOZ: 1.17.00.00.00 Odil sudlov / 17.02.00.00 Sud tizimi / 17.02.02.00 Oʻzbekiston Respublikasining Oliy sudi.","105","908","2.47","7.53","0.0","0.265"
