text,text_simplified
"Rossiya Davlat statistika xizmati - Rosstat ma’lumotlariga ko‘ra, joriy yilning iyun oyida neft mahsulotlari ishlab chiqarish indeksi o‘tgan yilning mos davriga nisbatan 21,8 foizga pasaygan. Taqqoslash uchun, may oyida ushbu ko‘rsatkich yillik hisobda 13,5 foizga kamaygan edi. Demak, iyun oyida pasayish sur’ati yanada kuchaygan. Tabiiy hajmlar e’lon qilinmaydi RBK nashrining yozishicha, Rosstat mazkur indeksni tovarlar «savatchasi» qiymatini doimiy bazaviy narxlarda hisoblash orqali shakllantiradi. Hozirgi hisob-kitoblarda 2023 yil bazaviy davr sifatida qabul qilingan. Nashr ta’kidlashicha, Rossiya hukumati qaroriga ko‘ra, mamlakatda neft mahsulotlari ishlab chiqarishning tabiiy hajmlari (tonna yoki boshqa fizik o‘lchovlarda) haqidagi ma’lumotlar ommaga e’lon qilinmaydi. Yonilg‘i narxlari o‘sishi sekinlashgan Rosstat ma’lumotlariga ko‘ra, Rossiyada benzin va dizel yonilg‘isi narxlari o‘sishi ham biroz sekinlashgan. 20 iyul bilan yakunlangan haftada benzin narxi 1,7 foizga oshgan.","Rosstat ma'lumotlariga ko‘ra, iyun oyida Rossiyada neft mahsulotlari ishlab chiqarish indeksi o‘tgan yilga nisbatan 21,8 foizga pasaygan (may oyida 13,5 foiz edi), ya'ni pasayish kuchaygan. Tabiiy hajmlar (tonna) haqidagi ma'lumot endi e'lon qilinmaydi. Shu bilan birga, benzin va dizel narxi o‘sishi sekinlashgan — 20-iyulgacha bo‘lgan haftada benzin narxi 1,7 foizga oshgan."
"Gretsiya va Italiyada davlat qarzi YaIMning 135 foizidan oshadi. Italiyaning umumiy davlat qarzi 3,8 trillion dollar atrofida bo‘lishi kutilmoqda, bu Fransiya va Buyuk Britaniyaga nisbatan kamroq bo‘lsa-da, mamlakatning qarz yuki yuqoriligicha qolmoqda. Ispaniya davlat qarzi 2026 yilda 2,1 trillion dollar yoki YaIMning taxminan 98 foiziga teng bo‘lishi prognoz qilingan. Germaniya esa Konstitutsiyada belgilangan «qarz tormozi» mexanizmi tufayli davlat qarzini nisbatan past darajada ushlab turishda davom etadi. Mamlakat davlat qarzi 3,5 trillion dollar atrofida bo‘lishi kutilmoqda, bu Fransiya, Italiya va Buyuk Britaniyanikidan kam hisoblanadi.","Gretsiya va Italiyaning davlat qarzi YaIMning 135 foizidan oshadi. Italiyaning qarzi qariyb 3,8 trillion dollar bo'lishi kutilmoqda — bu Fransiya va Buyuk Britaniyanikidan kam, lekin yuqori bo'lib qolmoqda. Ispaniyaning qarzi 2026-yilda 2,1 trillion dollar (YaIMning 98 foizi) bo'lishi prognoz qilinmoqda. Germaniya esa qonundagi «qarz tormozi» tufayli qarzini past darajada — 3,5 trillion dollar atrofida — ushlab turmoqda."
"Osiyo o‘yinlarining ayollar o‘rtasidagi musobaqasiga ham qur’a tashlandi Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida bo‘lib o‘tadi. O‘zbekiston ayollar terma jamoasining Osiyo o‘yinlaridagi raqiblari ma’lum. Joriy yilning sentyabr-oktyabr oylarida Yaponiyada XX Osiyo o‘yinlari turniri bo‘lib o‘tadi. Ushbu musobaqada futbol bo‘yicha O‘zbekiston ayollar terma jamoasi ham ishtirok etadi. O‘tkazilgan qur’a natijalariga ko‘ra O‘zbekiston qizlari turnirning ""G"" guruhidan joy oldi. Guruhdan vakillarimizdan tashqari, Filippin, Xitoy hamda Gong Kong olimpiya terma jamoalari joy oldi. Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida bo‘lib o‘tadi.","Osiyo o'yinlari ayollar futboli bo'yicha qur'a tashlandi. Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida, sentyabr-oktyabr oylarida bo'lib o'tadi. O'zbekiston ayollar terma jamoasi ""G"" guruhida Filippin, Xitoy va Gonkong terma jamoalari bilan uchrashadi."
"Osiyo o‘yinlarining erkaklar o‘rtasidagi futbol musobaqasiga qur’a tashlandi Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida bo‘lib o‘tadi. O‘zbekiston olimpiya terma jamoasining Osiyo o‘yinlaridagi raqiblari ma’lum. Joriy yilning sentyabr-oktyabr oylarida Yaponiyada XX Osiyo o‘yinlari turniri bo‘lib o‘tadi. Ushbu musobaqada futbol bo‘yicha O‘zbekiston erkaklar terma jamoasi ham ishtirok etadi. O‘tkazilgan qur’a natijalariga ko‘ra O‘zbekiston U-23 terma jamoasi turnirning ""C"" guruhidan joy oldi. Guruhdan vakillarimizdan tashqari, Filippin, Quvayt hamda Vietnam olimpiya terma jamoalari joy oldi. Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida bo‘lib o‘tadi.","Osiyo o'yinlari erkaklar futboli bo'yicha qur'a tashlandi. Musobaqa Yaponiyaning Aichi va Nagoya shaharlarida, sentyabr-oktyabr oylarida bo'lib o'tadi. O'zbekiston U-23 terma jamoasi ""C"" guruhida Filippin, Quvayt va Vetnam terma jamoalari bilan o'ynaydi."
"Mamlakatda aeroport bo‘lmasa-da, turizm iqtisodiyotning qariyb 80 foizini ta’minlaydi. Sayyohlarni tog‘-chang‘i kurortlari, termal majmualar, tog‘ manzaralari va bojsiz savdo tizimi jalb qiladi. Reytingning yuqori qismidagi davlatlarning aksariyati orol mamlakatlaridir. Ular orasida Malta har bir aholiga 6,3 nafar sayyoh to‘g‘ri kelishi bilan Islandiya (5,6)dan oldinda turadi. Karib havzasida Bagama orollari har bir aholiga 4,7 nafar sayyoh bilan yetakchilik qilmoqda. Keyingi o‘rinlarda Antigua va Barbuda (3,5) hamda Barbados (2,5) qayd etilgan. Hind okeanida esa Maldiv orollari har bir aholiga 3,2 nafar, Seyshel orollari esa 2,8 nafar sayyoh qabul qiladi. Reytingdan nafaqat mikrodavlatlar va orol mamlakatlari, balki aholisi millionlab bo‘lgan Yevropa davlatlari ham o‘rin olgan.","Mamlakatda aeroport yo'q, ammo turizm iqtisodiyotning qariyb 80 foizini ta'minlaydi — sayyohlarni tog'-chang'i kurortlari va bojsiz savdo jalb qiladi. Reytingda ko'proq orol davlatlari bor. Malta har bir aholiga 6,3 sayyoh bilan Islandiyadan (5,6) oldinda. Karib havzasida Bagama orollari (4,7) yetakchi, undan keyin Antigua va Barbados keladi. Hind okeanida Maldiv (3,2) va Seyshel (2,8) orollari ham reytingda o'rin olgan."
"Lotar Matteus ""Oltin to‘p"" favoritlarini aytdi Menimcha, Usmon Dembelening imkoniyatlari yuqori. U PSJ bilan yana Chempionlar ligasida g‘olib chiqdi. Germaniya terma jamoasining sobiq yarim himoyachisi Lotar Matteus “Oltin to‘p” uchun asosiy da’vogarlar haqida fikr bildirdi. “Rodri JCH–2026ning eng yaxshi futbolchisi deb topildi. Ammo u rostdan ham turnirning eng yaxshisi bo‘ldimi? Odatda FIFA final tugashi bilanoq g‘olibni tanlaydi. Rodri jahon chempioni bo‘lgan Ispaniya terma jamoasida pleymeyker vazifasini bajardi. Ikki yil avval ham Yevroda shunday bo‘lgandi va u ”Oltin to‘p""ni qo‘lga kiritgan edi. Shunga qaramay, bu yil mukofot yana unga nasib etishiga ishonchim komil emas. Ispaniya juda jips jamoa sifatida harakat qildi.","Lotar Matteus «Oltin to'p» uchun asosiy da'vogarlar haqida fikr bildirdi. Uning fikricha, Usmon Dembelening imkoniyati yuqori — u PSJ bilan Chempionlar ligasini yutdi. Rodri JCH-2026ning eng yaxshi futbolchisi deb topilgan bo'lsa-da, Matteus uning haqiqatan ham eng kuchli bo'lganiga ishonchi komil emasligini aytdi. Ikki yil oldin ham Rodri «Oltin to'p»ni olgan edi, biroq bu safar mukofot yana unga berilishiga shubha bildirdi."
"O‘rganishlar davomida xavfsizlik talablari to‘liq ta’minlanmagan ob’yektlar aniqlangan va ularning egalariga kamchiliklarni bartaraf etish yuzasidan rasmiy ogohlantirish xatlari yuborilgan. Xususan, hovuzlar atrofi panjara bilan o‘ralmagani, «Cho‘milish taqiqlanadi» degan belgilar o‘rnatilmagani, suvga tushib ketgan inson yoki hayvonning chiqib ketishi uchun zina, pandus va boshqa moslamalar mavjud emasligi qayd etilgan. Bu holatlar fuqarolar hayoti va sog‘lig‘i uchun jiddiy xavf tug‘dirishi hamda baxsiz hodisalar ehtimolini oshirayotgani bildirildi. Mirzacho‘ldagi fojiaga to‘xtalgan vazirlik hodisa sodir bo‘lgan hovuz foydalanishga rasman topshirilmaganini ma’lum qildi. Xususan, «Mulla-Buloq» fermer xo‘jaligida qurilayotgan mazkur hovuz tomchilatib sug‘orish tizimining texnologik sinovlari uchun suv bilan to‘ldirilgan bo‘lgan. Dastlabki o‘rganishlarda hovuz atrofi xavfsizlik talablariga muvofiq panjara bilan o‘ralmagani ham aniqlangan.","Tekshiruvlar davomida xavfsizlik talablariga javob bermaydigan hovuzlar aniqlanib, egalariga ogohlantirish xatlari yuborilgan — ko'plarida panjara, ogohlantiruvchi belgilar va suvdan chiqish uchun zinapoya yo'q edi. Bu holatlar baxtsiz hodisalar xavfini oshiradi. Vazirlik Mirzacho'ldagi fojia sodir bo'lgan hovuz hali rasman foydalanishga topshirilmagani, u tomchilatib sug'orish tizimini sinash uchun suv bilan to'ldirilgani va atrofi panjara bilan o'ralmaganini ma'lum qildi."
"RASMAN: FIFA JCH-2026 turnirining ramziy terma jamoasini e’lon qildi E'tiborli tomoni ""Barselona""ning birorta futbolchisi tarkubda yo'q. Futbol bo‘yicha Jahon chempionati yakunlariga ko‘ra, Xalqaro futbol federatsiyasi (FIFA) musobaqaning eng yaxshi 11 nafar futbolchisidan iborat ramziy terma jamoani (Team of the Tournament) taqdim etdi. Musobaqaning eng kuchli tarkibi 4-3-3 taktik sxemasida quyidagicha ko‘rinish oldi: Darvozabon: Vozinya (Kabo-Verde) Himoyachilar: Mark Kukurelya (Ispaniya), Dayo Upamekano (Fransiya), Lisandro Martines (Argentina), Pedro Porro (Ispaniya). Yarim himoyachilar: Jud Bellingem (Angliya), Rodri (Ispaniya), Maykl Olise (Fransiya). Hujumchilar: Lionel Messi (Argentina), Erling Xoland (Norvegiya), Kilian Mbappe (Fransiya)","FIFA JCH-2026 turnirining eng yaxshi 11 futbolchisidan iborat ramziy terma jamoasini e'lon qildi. Diqqatga sazovori — «Barselona»dan hech kim tarkibga kirmadi. Tarkib 4-3-3 sxemasida: darvozabon Vozinya (Kabo-Verde); himoyachilar Kukurelya, Upamekano, Martines, Porro; yarim himoyachilar Bellingem, Rodri, Olise; hujumchilar Messi, Xoland va Mbappe."
"JCH–2026 dagi eng yuqori jismoniy ko‘rsatkichlar Maykl Olise ko'p jihatlarda raqiblaridan ustunligini namoyish etdi. AQSh, Meksika va Kanadada bo'lib o'tgan jahon chempionatida jismoniy tomonlama o'zini ko'rsatgan eng yaxshi futbolchilarning natijalari bilan tanishing. Butun turnir davomidagi eng yaxshi natijalar: Eng ko‘p bosib o‘tilgan masofa: Rodri — 90,2 km Eng ko‘p sprintlar: Maykl Olise — 108 marta Sprintlarda bosib o‘tilgan masofa: Maykl Olise — 1,785 km Yuqori tezlikdagi yugurishlar: Jud Bellingem — 276 Yuqori tezlikda bosib o‘tilgan masofa: Maykl Olise — 4,548 km Yuqori intensivlikdagi yugurishlar: Maykl Olise — 377 Yuqori intensivlikda bosib o‘tilgan masofa: Maykl Olise — 6,334 km Eng ko‘p tezlanishlar: Jud Bellingem — 402 Bir uchrashuvda qayd etilgan eng yaxshi ko‘rsatkichlar: Eng yuqori tezlik: Nikolas Talyafiko Misrga qarshi — 36,2 km/soat Eng ko‘p bosib o‘tilgan masofa: Martin Edegor Angliyaga qarshi — 15,13 km Eng ko‘p sprintlar: Nikolas Jekson Fransiyaga qarshi — 28 marta Sprintda bosib o‘tilgan eng uzun masofa: Yan Valeri Niderlandiyaga qarshi — 432,2 m Eng ko‘p yuqori tezlikdagi yugurishlar: Martin Edegor Angliyaga qarshi — 60 Yuqori tezlikda bosib o‘tilgan eng uzun masofa: Maykl Olise Senegalga qarshi — 859,6 m Eng ko‘p yuqori intensivlikdagi yugurishlar: Dayzen Maeda Braziliyaga qarshi — 75 Yuqori intensivlikda bosib o‘tilgan eng uzun masofa: Maykl Olise Senegalga qarshi — 1,23 km Eng ko‘p tezlanishlar: Ismael Saybari Niderlandiyaga qarshi — 96","JCH-2026 turnirida eng yaxshi jismoniy ko'rsatkichlarni Maykl Olise ko'rsatdi. Butun turnir bo'yicha Rodri eng ko'p masofa bosib o'tdi (90,2 km), Olise eng ko'p sprint qildi (108 marta) va yuqori tezlikda eng ko'p yugurdi, Bellingem esa tezlanishlar bo'yicha yetakchi bo'ldi (402 marta). Bitta o'yin bo'yicha rekordlar orasida Talyafikoning Misrga qarshi 36,2 km/soatlik tezligi va Edegorning Angliyaga qarshi 15,13 km masofasi ajralib turadi."
"Visual Capitalist tayyorlagan reyting BMTning Jahon turizm tashkiloti hamda Jahon bankining eng so‘nggi ma’lumotlari asosida tuzilgan bo‘lib, unda xalqaro sayyohlar oqimi aholi soniga nisbatan eng yuqori bo‘lgan 25 ta davlat o‘rin olgan. Tadqiqotga qaram hududlar kiritilmagan. Reytingda Andorra birinchi o‘rinni egalladi. Har yili mamlakatga taxminan 4,2 million nafar xorijiy sayyoh tashrif buyuradi, aholisi esa atigi 82 ming nafarni tashkil etadi. Bu har bir aholiga o‘rtacha 51 nafar sayyoh to‘g‘ri kelishini anglatadi. Bu ko‘rsatkich reytingda ikkinchi o‘rinni egallagan Monakonikidan besh barobardan ham yuqori. Fransiya va Ispaniya o‘rtasida joylashgan Andorra so‘nggi yillarda Buyuk Britaniya, Germaniya va AQShdan keluvchi sayyohlar oqimini ham sezilarli darajada oshirgan.","Visual Capitalist reytingi BMT Jahon turizm tashkiloti va Jahon banki ma'lumotlari asosida tuzilgan bo'lib, unda aholiga nisbatan eng ko'p xorijiy sayyoh qabul qiladigan 25 davlat ko'rsatilgan. Andorra birinchi o'rinda — har yili 4,2 million sayyoh keladi, aholisi esa atigi 82 ming kishi, ya'ni har bir aholiga 51 sayyoh to'g'ri keladi. Bu ko'rsatkich ikkinchi o'rindagi Monakodan besh baravar yuqori."
"Agentlik press-reliziga ko‘ra, «O‘zbekinvest» O‘zbekistonda moliyaviy barqarorlik bo‘yicha «Ba1» darajasidagi reytingga ega bo‘lgan yagona moliya instituti hisoblanadi. Moody’s Ratings ma’lum qilishicha, kompaniyaga berilgan moliyaviy barqarorlik reytingi (Insurance Financial Strength Rating – IFSR) uning O‘zbekiston sug‘urta bozoridagi mustahkam mavqeyi, yuqori kapital zaxirasi hamda aktivlarining yuqori sifatiga asoslangan. Shuningdek, agentlik tahlilchilari kompaniyaning yuqori sifatli yirik investitsiya portfeli va xalqaro qayta sug‘urta faoliyatidan olinayotgan sug‘urta mukofotlari ulushining yuqoriligini ham alohida qayd etdi. Kompaniyaning xalqaro reytingi «Ba1» darajasiga ko‘tarilgani uning yuqori kreditga layoqatliligini tasdiqlaydi. Bu, shuningdek, anderrayting va investitsiya faoliyatida erishilgan yuqori natijalar bilan ham mustahkamlangan: Global ishtirok: qayta sug‘urta operatsiyalari geografiyasi 135 ta davlatni qamrab olgan bo‘lib, xorijdan olingan daromadlar kompaniyaning jami sug‘urta tushumlarining 50 foizini yoki 32,5 mln AQSh dollarini tashkil etdi.","«O'zbekinvest» — O'zbekistonda Moody's tomonidan «Ba1» darajasidagi moliyaviy barqarorlik reytingiga ega yagona moliya instituti. Bu reyting kompaniyaning sug'urta bozoridagi mustahkam mavqeyi, yuqori kapital zaxirasi va sifatli aktivlariga asoslangan. Kompaniyaning qayta sug'urta faoliyati 135 davlatni qamrab oladi, xorijdan olingan daromad esa jami tushumning 50 foizini, ya'ni 32,5 million dollarni tashkil etadi."
"Mash’ala estafetasi ikki kun davom etadi va unda ishtirok etuvchi barcha sportchilar mash’alani changʻida uchgan holda koʻtarib borishadi. Ochilish marosimida esa Eigil Nansen eng soʻnggi boʻlib Olimpiya mash’alasini qabul qilib oladi va changʻi zinapoyasiga chiqqan holda, changʻilarini yechib, yuqoriga koʻtariladi va alangani yoqadi. Bobsley va togʻ changʻisi sport turlari boʻyicha musobaqalar ochilish marosimidan bir kun avval oʻtkazila boshlanadi. Shu sababli ushbu musobaqa ishtirokchilari Oslodagi bayram tantanalarida qatnasha olmaydilar. Natijada bobsley boʻyicha musobaqalar oʻtkaziladigan Frognerseteren qishlogʻida va togʻ changʻisi musobaqalari oʻtkaziluvchi Norefjell togʻ tizmalarida ushbu sport turlari uchun maxsus kichikroq ochilish marosimlari boʻlib oʻtadi. Olimpiada oʻyinlaridagi 16 yillik tanaffusdan soʻng, Germaniya terma jamoasi aʼzolari ikki va toʻrt kishilik bobsley musobaqalarida gʻoliblikni qoʻlga kiritishadi.","Mash'al estafetasi ikki kun davom etib, sportchilar mash'alni chang'ida ko'tarib boradi. Ochilish marosimida Eigil Nansen mash'alni qabul qilib olib alangani yoqadi. Bobsley va tog' chang'isi musobaqalari ochilishdan bir kun oldin boshlangani sabab, bu sport turlari uchun alohida kichik marosimlar o'tkazilgan. 16 yillik tanaffusdan so'ng Germaniya terma jamoasi bobsleyda g'olib chiqqan."
"Keyinchalik Gʻarbiy Germaniya Olimpiya qoʻmitasi XOQ tomonidan tan olinganidan soʻng, Gʻarbiy Germaniya 1952-yilgi qishki oʻyinlarda qatnashish uchun rasman taklif etiladi. Sharqiy Germaniyaga Gʻarbiy Germaniya bilan birlashgan jamoa sifatida musobaqalarda ishtirok etish taklifi beriladi, biroq ular ushbu taklifni rad etadi. Avvaliga Norvegiya nemis va boshqa ayrim sportchilarni natsistlarga xayrixoh deb hisoblashgani bois, ularga musobaqalarda ishtirok etish uchun ruxsat berishni istashmaydi. Misol uchun, norvegiyalik konkida uchuvchi Finn Hodt urush paytida natsistlar bilan hamkorlik qilgani uchun unga Norvegiyaning konkida uchish terma jamoasi tarkibida musobaqalarda ishtirok etishiga ruxsat berilmagan. Biroq bir qancha munozara va muzokaralardan soʻng, Norvegiya nemis va yapon sportchilarining ham musobaqalarda ishtirok etishiga rozi boʻlishadi.","G'arbiy Germaniya Olimpiya qo'mitasi XOQ tomonidan tan olingach, 1952-yilgi qishki o'yinlarda ishtirok etishga taklif etildi. Sharqiy Germaniyaga G'arbiy Germaniya bilan birlashgan jamoada ishtirok etish taklif qilindi, ammo ular buni rad etdi. Norvegiya dastlab natsistlarga xayrixoh deb hisoblangan nemis sportchilarini qo'ymoqchi emasdi — masalan, urush paytida natsistlar bilan hamkorlik qilgan norvegiyalik Finn Xodtga terma jamoada qatnashishga ruxsat berilmagan edi. Muzokaralardan so'ng Norvegiya nemis va yapon sportchilarining ishtirokiga rozi bo'ldi."
"„Aiaaira“ (abxazcha: Aiaaira"";"" „Gʻalaba“) — qisman tan olingan Abxaziya davlatining milliy madhiyasi. Abxaziya davlatining madhiyasi 1992-yilda qabul qilingan. Qoʻshiq matni shoir Gennadiy Alamia tomonidan yozilgan, musiqasi esa Valery Chkadua tomonidan bastalangan. Qoʻshiq matni 1992-yilda Abxaziya mustaqilligini eʼlon qilganidan keyin yozilgan. Madhiyada namuna sifatida qisqa muddatli Gruziya Demokratik Respublikasi (1918-1921) davrida yaratilgan abxaziya inqilobiy qoʻshigʻi „Kiaraz“ (abxazcha: „Karaz“)dan foydalanilgan. 1994-yilda Gruziya bilan mustaqillik uchun urushdan keyin Valeriy Chkadua Abxaziyaning birinchi prezidenti Vladislav Ardzinbaning shaxsiy iltimosiga binoan madhiyani bastalagan. Sergei Prokofiev va Dmitry Shostakovichdan tahsil olgan Chkadua madhiyaga turli xalq folklorlarining motivlarini kiritgan. Bu ish uchun gonorar olishdan bosh tortgan Chkadua qishda madhiyani muzlab, isitilmaydigan uyda yozgan edi, lekin shunga qaramasdan prezidentning rahmati sifatida uy-joy oldi.","«Aiaaira» («G'alaba») — qisman tan olingan Abxaziya davlatining madhiyasi bo'lib, 1992-yilda qabul qilingan. Matnini shoir Gennadiy Alamia yozgan, musiqasini Valeriy Chkadua bastalagan. 1994-yilda Gruziya bilan urushdan keyin Chkadua prezident Ardzinbaning iltimosiga ko'ra madhiyani qayta bastalagan va bu ish uchun haq olmagan, biroq keyin prezidentdan minnatdorchilik sifatida uy-joy olgan."
"Oslo shahri Qishki Olimpiada oʻyinlari uchun ham xuddi shunday anʼanani oʻrnatish uchun Olimpiya bayrogʻini stadionga olib chiqishadi. Oslo meri Brynjulf Bull bayroqni XOQ prezidenti Sigfrid Edströmga topshiradi va bayroq kelgusi Qishki oʻyinlar uchun Oslodan keyingi mezbon shaharga oʻtishi kerakligini eʼlon qiladi. „Oslo bayrogʻi“ nomi bilan mashhur boʻlgan ushbu bayroq oʻshandan beri vitrinada saqlanib kelinadi va har bir Qishki Olimpiada oʻyinlari oʻtkazilinadigan mezbon davlatga olib kelinadi. Bayroq topshirish marosimidan soʻng Olimpiya mash’alasi oʻchirilib, konkida uchish boʻyicha maxsus poyga tashkillashtiriladi va figurali uchish boʻyicha ishtirokchilar koʻrgazmasi namoyish etiladi. Shundan keyin esa 40 ta milliy libos kiygan bolalar muz raqsini ijro etishadi. Ochilish marosimining yakuniy qismida 1952-yilgi Olimpiya oʻyinlarining tugashi munosabati bilan chiroqlar oʻchirilib, 20 daqiqalik mushakbozlik boʻlib oʻtadi. 29 000 oʻrindiqli „Bislett“ stadioni Olimpiadaning markaziy oʻyingohiga aylanadi.","Oslo shahri Qishki Olimpiadada ham Olimpiya bayrog'ini stadionga olib chiqadi. Oslo meri bayroqni XOQ prezidentiga topshiradi, u esa keyingi mezbon shaharga o'tishini e'lon qiladi. Shundan so'ng mash'al o'chirilib, konkida uchish poygasi va figurali uchish namoyishi bo'lib o'tadi, 40 ta bola milliy liboslarda muz raqsi ijro etadi. Marosim 20 daqiqalik mushakbozlik bilan yakunlanadi. 29 ming o'rindiqli «Bislett» stadioni Olimpiadaning markaziy maydoniga aylanadi."
"Olimpiada tarixida Norvegiya davlati Qishki Olimpiya oʻyinlariga mezbonlik qiluvchi birinchi Skandinaviya davlatiga aylanadi va 1952-yilgi Qishki Olimpiada oʻyinlari mezbon mamlakat poytaxtida oʻtkazilgan ilk Olimpiada musobaqalari hisoblanadi. 1952-yilgi Qishki Olimpiada oʻyinlarini tashkil etish boʻyicha maxsus qoʻmita tayinlangan boʻlib, ushbu qoʻmitada Norvegiyaning sport masalalari boʻyicha toʻrt nafar yuqori martabali amaldorlari, Oslo munitsipalitetidan toʻrt nafar vakil, jumladan, mer (hokim) Brynjulf Bull faoliyat yuritadi. Qoʻmita 1947-yilning dekabr oyida tashkil etilgan boʻlib, Oslo shahri Olimpiadani oʻtkazish uchun kerakli mablagʻning barchasini toʻliq moliyalashtiradi. Sportchilar, ularning murabbiylari va yordamchi xodimlar uchun zarur turar-joy binolari loyihalashtiriladi va musobaqa kuniga qadar uchta yangi sport obyektlari qurib bitkaziladi. Oslo shahri budjetidan XOQ delegatlari, shahar tashqarisida nufuzli mehmonlarni qabul qilish va oʻyinlarning aloqa markazi sifatida foydalanish maqsadida Viking deb nomlanuvchi yangi mehmonxonani qurish uchun alohida mablagʻ ajratiladi.","Norvegiya Qishki Olimpiadaga mezbonlik qilgan birinchi Skandinaviya davlati va mezbon poytaxtda o'tkazilgan ilk Olimpiada bo'ldi. 1947-yilda tuzilgan tashkiliy qo'mitaga Norvegiya sport amaldorlari va Oslo meri Brynjulf Bull kirgan. Oslo shahri Olimpiadani to'liq moliyalashtirib, sportchilar uchun turar joy va uchta yangi sport obyekti qurdirdi, shuningdek mehmonlar uchun «Viking» mehmonxonasini ham qurdirdi."
"Kanadalik muz ustida xokkey terma jamoasi 1 ta Olimpiadadan tashqari 1956-yilgi Qishki Olimpiada oʻyinlariga qadar oʻtkazilgan barcha musobaqalarda gʻalaba qozonib keladi, ammo 1956-yilda Sovet Ittifoqi jamoasi Olimpiada oʻyinlarining oltin medalini Kanada jamoasidan tortib oladi. 1952-yilgi Qishki Olimpiada oʻyinlarining oltin medali sohiblari hisoblanmish Kanadaning Edmonton Mercurys jamoasiga Mercury avtomobil dileri egasi homiylik qiladi. Musobaqaning soʻnggi kunida Kanada AQShga qarshi uchta oʻyin olib boradi va ularni magʻlub etgan holda musobaqaning oltin medalini, amerikaliklar esa mos ravishda kumush medalni qoʻlga kiritadi. USOC (Amerika Qoʻshma Shtatlari Olimpiya Qoʻmitasi) 1952-yilgi Olimpiada oʻyinlari boʻyicha rasmiy hisobot beradi. Unda aytilishicha, Kanadaga qarshi oʻyin olib borayotgan AQSh terma jamoasi oʻyinning oxirgi daqiqalarida ruhan va jismonan charchagan holda boʻlishadi va uchinchi golni urgan holda oʻyinni tenglashtirishganidan soʻng kumush medalni qoʻldan boy bermaslik maqsadida asosiy eʼtiborni himoyaga qaratishga qaror qilishadi.","Kanada muz ustida xokkey terma jamoasi 1956-yilgacha barcha Olimpiada musobaqalarida g'olib chiqqan, faqat 1956-yilda Sovet Ittifoqi undan oltin medalni tortib olgan. 1952-yilda Kanadaning Edmonton Mercurys jamoasi oltin, AQSh esa kumush medalni qo'lga kiritdi — AQSh jamoasi so'nggi o'yinda charchagan holda gol urib, keyin himoyaga urg'u berib kumush medalni saqlab qolgan."
"Asosiy boʻlimlar: chakana banking — Niderlandiyadagi chakana bank bozorining 19 foizini egallagan 112 ta filial tarmogʻi orqali 5 millionga yaqin mijozlarga xizmat koʻrsatadi""; daromad 3 milliard yevro, aktivlar 150 milliard; tijorat banki — Niderlandiyada, shuningdek, Fransiya, Germaniya va Buyuk Britaniyada aylanmasi 250 million yevrogacha boʻlgan 350 ming korporativ mijozlarga xizmat koʻrsatadi; daromad 1,75 milliard yevro, aktivlari 41 milliard; xususiy banking — Niderlandiya, Fransiya, Germaniya va Belgiyadagi yirik xususiy mijozlarga xizmat koʻrsatish; daromad 1,43 milliard yevro, bank aktivlari 17 milliard, boshqaruv ostidagi aktivlar 190 milliard yevro, shundan 58 foizi Niderlandiyada; korporativ va institutsional bank — aylanmasi 250 million evrodan ortiq boʻlgan 2000 ta korporatsiya va moliya institutlariga xizmat koʻrsatish;"" daromadi 1,68 milliard yevro, aktivlari 63 milliard.","Bankning asosiy bo'limlari: chakana banking — Niderlandiyada 112 filial orqali 5 million mijozga xizmat ko'rsatib, 3 milliard yevro daromad va 150 milliard aktivga ega; tijorat banki — bir necha davlatda 350 ming korporativ mijozga xizmat ko'rsatib, 1,75 milliard yevro daromad oladi; xususiy banking — yirik mijozlarga xizmat ko'rsatib, 1,43 milliard yevro daromad va 190 milliard yevro boshqariladigan aktivga ega; korporativ va institutsional bank — 2000 ta yirik kompaniyaga xizmat ko'rsatib, 1,68 milliard yevro daromad oladi."
